"Plot Title: Level 20028982"
"#","Date Time, GMT-08:00","Abs Pres, mm Hg (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Press)","Temp, °C (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Temp)","Coupler Detached (LGR S/N: 20028982)","Coupler Attached (LGR S/N: 20028982)","Host Connected (LGR S/N: 20028982)","Stopped (LGR S/N: 20028982)","End Of File (LGR S/N: 20028982)"
1358,02/26/18 03:15:00 PM,919.44,16.713,,,,,
1359,02/26/18 03:30:00 PM,919.44,16.713,,,,,
1360,02/26/18 03:45:00 PM,919.57,16.713,,,,,
1361,02/26/18 04:00:00 PM,919.32,16.713,,,,,
1362,02/26/18 04:15:00 PM,919.32,16.713,,,,,
1363,02/26/18 04:30:00 PM,919.19,16.713,,,,,
1364,02/26/18 04:45:00 PM,919.32,16.713,,,,,
1365,02/26/18 05:00:00 PM,919.19,16.713,,,,,
1366,02/26/18 05:15:00 PM,919.32,16.713,,,,,
1367,02/26/18 05:30:00 PM,919.32,16.713,,,,,
1368,02/26/18 05:45:00 PM,919.32,16.713,,,,,
1369,02/26/18 06:00:00 PM,919.44,16.713,,,,,
1370,02/26/18 06:15:00 PM,919.57,16.713,,,,,
1371,02/26/18 06:30:00 PM,919.32,16.713,,,,,
1372,02/26/18 06:45:00 PM,919.19,16.713,,,,,
1373,02/26/18 07:00:00 PM,919.19,16.713,,,,,
1374,02/26/18 07:15:00 PM,919.32,16.713,,,,,
1375,02/26/18 07:30:00 PM,919.32,16.713,,,,,
1376,02/26/18 07:45:00 PM,919.57,16.713,,,,,
1377,02/26/18 08:00:00 PM,919.57,16.713,,,,,
1378,02/26/18 08:15:00 PM,919.70,16.713,,,,,
1379,02/26/18 08:30:00 PM,919.85,16.808,,,,,
1380,02/26/18 08:45:00 PM,919.94,16.713,,,,,
1381,02/26/18 09:00:00 PM,919.82,16.713,,,,,
1382,02/26/18 09:15:00 PM,919.94,16.713,,,,,
1383,02/26/18 09:30:00 PM,920.06,16.713,,,,,
1384,02/26/18 09:45:00 PM,920.06,16.713,,,,,
1385,02/26/18 10:00:00 PM,920.06,16.713,,,,,
1386,02/26/18 10:15:00 PM,920.06,16.713,,,,,
1387,02/26/18 10:30:00 PM,920.06,16.713,,,,,
1388,02/26/18 10:45:00 PM,920.19,16.713,,,,,
1389,02/26/18 11:00:00 PM,920.19,16.713,,,,,
1390,02/26/18 11:15:00 PM,920.10,16.808,,,,,
1391,02/26/18 11:30:00 PM,920.23,16.808,,,,,
1392,02/26/18 11:45:00 PM,920.10,16.808,,,,,
1393,02/27/18 12:00:00 AM,919.98,16.808,,,,,
1394,02/27/18 12:15:00 AM,920.06,16.713,,,,,
1395,02/27/18 12:30:00 AM,920.06,16.713,,,,,
1396,02/27/18 12:45:00 AM,920.06,16.713,,,,,
1397,02/27/18 01:00:00 AM,920.19,16.713,,,,,
1398,02/27/18 01:15:00 AM,919.94,16.713,,,,,
1399,02/27/18 01:30:00 AM,919.94,16.713,,,,,
1400,02/27/18 01:45:00 AM,919.94,16.713,,,,,
1401,02/27/18 02:00:00 AM,919.94,16.713,,,,,
1402,02/27/18 02:15:00 AM,919.70,16.713,,,,,
1403,02/27/18 02:30:00 AM,919.70,16.713,,,,,
1404,02/27/18 02:45:00 AM,919.57,16.713,,,,,
1405,02/27/18 03:00:00 AM,919.48,16.808,,,,,
1406,02/27/18 03:15:00 AM,919.36,16.808,,,,,
1407,02/27/18 03:30:00 AM,919.36,16.808,,,,,
1408,02/27/18 03:45:00 AM,919.57,16.713,,,,,
1409,02/27/18 04:00:00 AM,919.57,16.713,,,,,
1410,02/27/18 04:15:00 AM,919.44,16.713,,,,,
1411,02/27/18 04:30:00 AM,919.32,16.713,,,,,
1412,02/27/18 04:45:00 AM,919.44,16.713,,,,,
1413,02/27/18 05:00:00 AM,919.44,16.713,,,,,
1414,02/27/18 05:15:00 AM,919.48,16.808,,,,,
1415,02/27/18 05:30:00 AM,919.44,16.713,,,,,
1416,02/27/18 05:45:00 AM,919.57,16.713,,,,,
1417,02/27/18 06:00:00 AM,919.57,16.713,,,,,
1418,02/27/18 06:15:00 AM,919.70,16.713,,,,,
1419,02/27/18 06:30:00 AM,919.82,16.713,,,,,
1420,02/27/18 06:45:00 AM,919.94,16.713,,,,,
1421,02/27/18 07:00:00 AM,920.06,16.713,,,,,
1422,02/27/18 07:15:00 AM,920.06,16.713,,,,,
1423,02/27/18 07:30:00 AM,920.19,16.713,,,,,
1424,02/27/18 07:45:00 AM,920.31,16.713,,,,,
1425,02/27/18 08:00:00 AM,920.19,16.713,,,,,
1426,02/27/18 08:15:00 AM,920.31,16.713,,,,,
1427,02/27/18 08:30:00 AM,920.81,16.713,,,,,
1428,02/27/18 08:45:00 AM,920.81,16.713,,,,,
1429,02/27/18 09:00:00 AM,920.97,16.808,,,,,
1430,02/27/18 09:15:00 AM,921.10,16.808,,,,,
1431,02/27/18 09:30:00 AM,921.06,16.713,,,,,
1432,02/27/18 09:45:00 AM,921.18,16.713,,,,,
1433,02/27/18 10:00:00 AM,921.31,16.713,,,,,
1434,02/27/18 10:15:00 AM,921.56,16.713,,,,,
1435,02/27/18 10:30:00 AM,921.68,16.713,,,,,
1436,02/27/18 10:45:00 AM,921.80,16.713,,,,,
1437,02/27/18 11:00:00 AM,921.80,16.713,,,,,
1438,02/27/18 11:15:00 AM,921.80,16.713,,,,,
1439,02/27/18 11:30:00 AM,921.80,16.713,,,,,
1440,02/27/18 11:45:00 AM,921.80,16.713,,,,,
1441,02/27/18 12:00:00 PM,921.59,16.808,,,,,
1442,02/27/18 12:15:00 PM,921.71,16.808,,,,,
1443,02/27/18 12:30:00 PM,921.47,16.808,,,,,
1444,02/27/18 12:45:00 PM,921.35,16.808,,,,,
1445,02/27/18 01:00:00 PM,921.22,16.808,,,,,
1446,02/27/18 01:15:00 PM,921.31,16.713,,,,,
1447,02/27/18 01:30:00 PM,921.31,16.713,,,,,
1448,02/27/18 01:45:00 PM,921.18,16.713,,,,,
1449,02/27/18 02:00:00 PM,921.06,16.713,,,,,
1450,02/27/18 02:15:00 PM,921.31,16.713,,,,,
1451,02/27/18 02:30:00 PM,921.31,16.713,,,,,
1452,02/27/18 02:45:00 PM,921.31,16.713,,,,,
1453,02/27/18 03:00:00 PM,921.47,16.808,,,,,
1454,02/27/18 03:15:00 PM,921.47,16.808,,,,,
1455,02/27/18 03:30:00 PM,921.35,16.808,,,,,
1456,02/27/18 03:45:00 PM,921.47,16.808,,,,,
1457,02/27/18 04:00:00 PM,921.59,16.808,,,,,
1458,02/27/18 04:15:00 PM,921.68,16.713,,,,,
1459,02/27/18 04:30:00 PM,921.68,16.713,,,,,
1460,02/27/18 04:45:00 PM,921.68,16.713,,,,,
1461,02/27/18 05:00:00 PM,921.71,16.808,,,,,
1462,02/27/18 05:15:00 PM,921.97,16.808,,,,,
1463,02/27/18 05:30:00 PM,922.34,16.808,,,,,
1464,02/27/18 05:45:00 PM,922.58,16.808,,,,,
1465,02/27/18 06:00:00 PM,922.71,16.808,,,,,
1466,02/27/18 06:15:00 PM,922.92,16.713,,,,,
1467,02/27/18 06:30:00 PM,923.05,16.713,,,,,
1468,02/27/18 06:45:00 PM,923.30,16.713,,,,,
1469,02/27/18 07:00:00 PM,923.30,16.713,,,,,
1470,02/27/18 07:15:00 PM,923.17,16.713,,,,,
1471,02/27/18 07:30:00 PM,923.33,16.808,,,,,
1472,02/27/18 07:45:00 PM,923.58,16.808,,,,,
1473,02/27/18 08:00:00 PM,923.58,16.808,,,,,
1474,02/27/18 08:15:00 PM,923.83,16.808,,,,,
1475,02/27/18 08:30:00 PM,923.96,16.808,,,,,
1476,02/27/18 08:45:00 PM,924.08,16.808,,,,,
1477,02/27/18 09:00:00 PM,924.20,16.808,,,,,
1478,02/27/18 09:15:00 PM,924.32,16.808,,,,,
1479,02/27/18 09:30:00 PM,924.32,16.808,,,,,
1480,02/27/18 09:45:00 PM,924.45,16.808,,,,,
1481,02/27/18 10:00:00 PM,924.41,16.713,,,,,
1482,02/27/18 10:15:00 PM,924.53,16.713,,,,,
1483,02/27/18 10:30:00 PM,924.41,16.713,,,,,
1484,02/27/18 10:45:00 PM,924.29,16.713,,,,,
1485,02/27/18 11:00:00 PM,924.29,16.713,,,,,
1486,02/27/18 11:15:00 PM,924.45,16.808,,,,,
1487,02/27/18 11:30:00 PM,924.32,16.808,,,,,
1488,02/27/18 11:45:00 PM,924.45,16.808,,,,,
1489,02/28/18 12:00:00 AM,924.45,16.808,,,,,
1490,02/28/18 12:15:00 AM,924.57,16.808,,,,,
1491,02/28/18 12:30:00 AM,924.70,16.808,,,,,
1492,02/28/18 12:45:00 AM,924.82,16.808,,,,,
1493,02/28/18 01:00:00 AM,924.70,16.808,,,,,
1494,02/28/18 01:15:00 AM,924.82,16.808,,,,,
1495,02/28/18 01:30:00 AM,924.53,16.713,,,,,
1496,02/28/18 01:45:00 AM,924.78,16.713,,,,,
1497,02/28/18 02:00:00 AM,924.66,16.713,,,,,
1498,02/28/18 02:15:00 AM,924.45,16.808,,,,,
1499,02/28/18 02:30:00 AM,924.45,16.808,,,,,
1500,02/28/18 02:45:00 AM,924.45,16.808,,,,,
1501,02/28/18 03:00:00 AM,924.45,16.808,,,,,
1502,02/28/18 03:15:00 AM,924.57,16.808,,,,,
1503,02/28/18 03:30:00 AM,924.57,16.808,,,,,
1504,02/28/18 03:45:00 AM,924.70,16.808,,,,,
1505,02/28/18 04:00:00 AM,924.66,16.713,,,,,
1506,02/28/18 04:15:00 AM,924.66,16.713,,,,,
1507,02/28/18 04:30:00 AM,924.91,16.713,,,,,
1508,02/28/18 04:45:00 AM,925.07,16.808,,,,,
1509,02/28/18 05:00:00 AM,925.19,16.808,,,,,
1510,02/28/18 05:15:00 AM,925.32,16.808,,,,,
1511,02/28/18 05:30:00 AM,925.32,16.808,,,,,
1512,02/28/18 05:45:00 AM,925.44,16.808,,,,,
1513,02/28/18 06:00:00 AM,925.57,16.808,,,,,
1514,02/28/18 06:15:00 AM,925.69,16.808,,,,,
1515,02/28/18 06:30:00 AM,925.57,16.808,,,,,
1516,02/28/18 06:45:00 AM,925.82,16.808,,,,,
1517,02/28/18 07:00:00 AM,925.94,16.808,,,,,
1518,02/28/18 07:15:00 AM,926.19,16.808,,,,,
1519,02/28/18 07:30:00 AM,926.31,16.808,,,,,
1520,02/28/18 07:45:00 AM,926.19,16.808,,,,,
1521,02/28/18 08:00:00 AM,926.31,16.808,,,,,
1522,02/28/18 08:15:00 AM,926.56,16.808,,,,,
1523,02/28/18 08:30:00 AM,926.81,16.808,,,,,
1524,02/28/18 08:45:00 AM,926.93,16.808,,,,,
1525,02/28/18 09:00:00 AM,927.06,16.808,,,,,
1526,02/28/18 09:15:00 AM,927.31,16.808,,,,,
1527,02/28/18 09:30:00 AM,927.43,16.808,,,,,
1528,02/28/18 09:45:00 AM,927.43,16.808,,,,,
1529,02/28/18 10:00:00 AM,927.43,16.808,,,,,
1530,02/28/18 10:15:00 AM,927.43,16.808,,,,,
1531,02/28/18 10:30:00 AM,927.31,16.808,,,,,
1532,02/28/18 10:45:00 AM,927.43,16.808,,,,,
1533,02/28/18 11:00:00 AM,927.31,16.808,,,,,
1534,02/28/18 11:15:00 AM,927.43,16.808,,,,,
1535,02/28/18 11:30:00 AM,927.31,16.808,,,,,
1536,02/28/18 11:45:00 AM,927.18,16.808,,,,,
1537,02/28/18 12:00:00 PM,927.06,16.808,,,,,
1538,02/28/18 12:15:00 PM,927.18,16.808,,,,,
1539,02/28/18 12:30:00 PM,926.93,16.808,,,,,
1540,02/28/18 12:45:00 PM,926.56,16.808,,,,,
1541,02/28/18 01:00:00 PM,926.56,16.808,,,,,
1542,02/28/18 01:15:00 PM,926.31,16.808,,,,,
1543,02/28/18 01:30:00 PM,926.19,16.808,,,,,
1544,02/28/18 01:45:00 PM,926.19,16.808,,,,,
1545,02/28/18 02:00:00 PM,926.19,16.808,,,,,
1546,02/28/18 02:15:00 PM,926.19,16.808,,,,,
1547,02/28/18 02:30:00 PM,926.06,16.808,,,,,
1548,02/28/18 02:45:00 PM,926.19,16.808,,,,,
1549,02/28/18 03:00:00 PM,926.31,16.808,,,,,
1550,02/28/18 03:15:00 PM,926.19,16.808,,,,,
1551,02/28/18 03:30:00 PM,926.19,16.808,,,,,
1552,02/28/18 03:45:00 PM,926.19,16.808,,,,,
1553,02/28/18 04:00:00 PM,926.06,16.808,,,,,
1554,02/28/18 04:15:00 PM,925.94,16.808,,,,,
1555,02/28/18 04:30:00 PM,925.94,16.808,,,,,
1556,02/28/18 04:45:00 PM,925.94,16.808,,,,,
1557,02/28/18 05:00:00 PM,926.06,16.808,,,,,
1558,02/28/18 05:15:00 PM,926.06,16.808,,,,,
1559,02/28/18 05:30:00 PM,926.31,16.808,,,,,
1560,02/28/18 05:45:00 PM,926.44,16.808,,,,,
1561,02/28/18 06:00:00 PM,926.44,16.808,,,,,
1562,02/28/18 06:15:00 PM,926.44,16.808,,,,,
1563,02/28/18 06:30:00 PM,926.44,16.808,,,,,
1564,02/28/18 06:45:00 PM,926.81,16.808,,,,,
1565,02/28/18 07:00:00 PM,926.77,16.713,,,,,
1566,02/28/18 07:15:00 PM,926.81,16.808,,,,,
1567,02/28/18 07:30:00 PM,926.81,16.808,,,,,
1568,02/28/18 07:45:00 PM,926.93,16.808,,,,,
1569,02/28/18 08:00:00 PM,927.06,16.808,,,,,
1570,02/28/18 08:15:00 PM,927.18,16.808,,,,,
1571,02/28/18 08:30:00 PM,927.18,16.808,,,,,
1572,02/28/18 08:45:00 PM,927.31,16.808,,,,,
1573,02/28/18 09:00:00 PM,927.56,16.808,,,,,
1574,02/28/18 09:15:00 PM,927.43,16.808,,,,,
1575,02/28/18 09:30:00 PM,927.43,16.808,,,,,
1576,02/28/18 09:45:00 PM,927.43,16.808,,,,,
1577,02/28/18 10:00:00 PM,927.56,16.808,,,,,
1578,02/28/18 10:15:00 PM,927.43,16.808,,,,,
1579,02/28/18 10:30:00 PM,927.43,16.808,,,,,
1580,02/28/18 10:45:00 PM,927.56,16.808,,,,,
1581,02/28/18 11:00:00 PM,927.43,16.808,,,,,
1582,02/28/18 11:15:00 PM,927.31,16.808,,,,,
1583,02/28/18 11:30:00 PM,927.31,16.808,,,,,
1584,02/28/18 11:45:00 PM,927.31,16.808,,,,,
1585,03/01/18 12:00:00 AM,927.31,16.808,,,,,
1586,03/01/18 12:15:00 AM,927.18,16.808,,,,,
1587,03/01/18 12:30:00 AM,927.31,16.808,,,,,
1588,03/01/18 12:45:00 AM,927.18,16.808,,,,,
1589,03/01/18 01:00:00 AM,927.06,16.808,,,,,
1590,03/01/18 01:15:00 AM,927.06,16.808,,,,,
1591,03/01/18 01:30:00 AM,926.93,16.808,,,,,
1592,03/01/18 01:45:00 AM,926.81,16.808,,,,,
1593,03/01/18 02:00:00 AM,926.81,16.808,,,,,
1594,03/01/18 02:15:00 AM,926.81,16.808,,,,,
1595,03/01/18 02:30:00 AM,926.93,16.808,,,,,
1596,03/01/18 02:45:00 AM,926.69,16.808,,,,,
1597,03/01/18 03:00:00 AM,926.31,16.808,,,,,
1598,03/01/18 03:15:00 AM,926.06,16.808,,,,,
1599,03/01/18 03:30:00 AM,926.19,16.808,,,,,
1600,03/01/18 03:45:00 AM,926.31,16.808,,,,,
1601,03/01/18 04:00:00 AM,926.31,16.808,,,,,
1602,03/01/18 04:15:00 AM,926.19,16.808,,,,,
1603,03/01/18 04:30:00 AM,926.19,16.808,,,,,
1604,03/01/18 04:45:00 AM,926.31,16.808,,,,,
1605,03/01/18 05:00:00 AM,926.56,16.808,,,,,
1606,03/01/18 05:15:00 AM,926.69,16.808,,,,,
1607,03/01/18 05:30:00 AM,926.69,16.808,,,,,
1608,03/01/18 05:45:00 AM,926.81,16.808,,,,,
1609,03/01/18 06:00:00 AM,926.69,16.808,,,,,
1610,03/01/18 06:15:00 AM,926.69,16.808,,,,,
1611,03/01/18 06:30:00 AM,926.69,16.808,,,,,
1612,03/01/18 06:45:00 AM,926.81,16.808,,,,,
1613,03/01/18 07:00:00 AM,926.81,16.808,,,,,
1614,03/01/18 07:15:00 AM,927.06,16.808,,,,,
1615,03/01/18 07:30:00 AM,927.06,16.808,,,,,
1616,03/01/18 07:45:00 AM,927.18,16.808,,,,,
1617,03/01/18 08:00:00 AM,927.18,16.808,,,,,
1618,03/01/18 08:15:00 AM,927.31,16.808,,,,,
1619,03/01/18 08:30:00 AM,927.18,16.808,,,,,
1620,03/01/18 08:45:00 AM,927.18,16.808,,,,,
1621,03/01/18 09:00:00 AM,926.93,16.808,,,,,
1622,03/01/18 09:15:00 AM,926.81,16.808,,,,,
1623,03/01/18 09:30:00 AM,765.29,15.855,,,,,
1624,03/01/18 09:40:09 AM,,,,Logged,,,
1625,03/01/18 09:40:13 AM,,,,,Logged,,
1626,03/01/18 09:40:42 AM,,,,,,Logged,Logged
